# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200ac5e6ebf4e70
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1200f379a1151560,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.91,23.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403316,6976,8403104,0,256,32,1024,0,112288394,4827363,387096,32320,14336,64350,0,0,268919616,232424,73028
1200f379a1cf0a20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.81,22.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403308,6976,8403104,0,256,222,7020,0,112338691,4825779,386304,26783,14336,92003,0,0,268899328,310035,103314
1200f379a28890a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.59,21.88,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403312,6880,8403104,0,256,32,1024,0,112219735,4827249,386712,21795,14336,91826,0,4413,268950915,311106,103142
1200f379a3452400,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.12,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8403310,6984,8403104,0,256,32,1024,0,112237010,4825252,387176,48915,14336,91708,0,0,268899328,309806,102998
1200f379a3fbba80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.22,21.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,478,8403314,6944,8403104,0,256,32,1024,0,112328987,4825817,387288,27122,14336,69530,0,0,268899328,244963,79059
1200f379a4b49e40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.81,20.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403310,6988,8403104,0,256,32,1024,0,113164395,4830445,387312,27122,14336,76249,0,0,268899328,241523,88358
1200f379a56c2800,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.64,21.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,500,8403334,6976,8403104,0,256,32,1024,0,112280110,4833482,386608,27122,14336,69975,1944,0,268899328,248518,79381
1200f379a62a1620,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.66,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403304,7010,8403104,0,256,32,1024,0,112283956,4828910,386856,52275,14336,81836,856,0,268899328,280664,92010
1200f379a6e74c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.05,23.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403321,6980,8403104,0,256,32,1024,0,112215370,4824932,386624,23524,14336,36431,0,0,268899328,154974,42358
1200f379a7a80960,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.11,20.76,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8404475,6978,8423482,0,256,32,1024,0,112258303,4827735,386984,28902,14336,36420,0,0,268899328,153967,42356
1200f379a86194e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.46,21.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,446,8403301,7008,8403104,0,256,32,1024,0,112175943,4841068,387000,21793,14336,36428,6155,0,268899328,150956,42442
1200f379a9225c60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.51,23.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8403314,7008,8403104,0,256,32,1024,0,113205115,4830942,386864,27122,14336,36382,1072,0,268899328,151078,42316
1200f379a9d84340,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.33,20.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,414,8403309,7040,8403104,0,256,32,1024,0,112241361,4829741,386936,27122,14336,36376,0,0,268899328,135694,43455
1200f379aa959c40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.56,23,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,482,8403304,6912,8427676,0,256,32,1024,0,112210863,4827677,387320,48924,14336,41920,0,1222,268899328,163380,48736
1200f379ab5df100,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.46,22.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403316,6980,8403104,0,256,32,1024,0,112229687,4825582,387104,21791,14336,70754,0,0,268911871,241972,80211
1200f379ac4254c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.69,21.72,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,494,8403312,6948,8403104,0,256,32,1024,0,112215033,4824257,386816,21796,14336,75429,0,0,268899328,255522,85659
1200f379acf999c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.79,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403306,6944,8403104,0,256,32,1024,0,112209866,4828132,387176,21795,14336,70287,0,0,268899328,248503,79723
1200f379adb9d180,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.75,22.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,442,8404945,6952,8403104,0,256,32,1024,0,112199927,4827088,387320,27122,14336,81734,0,0,268899328,280242,91819
1200f379ae76b1e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403305,6950,8403104,0,256,32,1024,0,112311932,4823329,387592,27122,14336,63815,0,0,268899328,217379,73477
1200f379af335640,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.25,20.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8403305,7004,8403104,0,256,32,1024,0,112219340,4826149,387160,27122,14336,64041,0,0,268979769,235842,72663
1200f379afe8de40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.44,20,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403308,6980,8403104,0,256,800,25240,0,112302734,4829487,387408,48921,14336,64066,2137,0,268899328,231977,72681
1200f379b0a21ac0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.54,21.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403317,6928,8403104,0,256,32,1024,0,112288169,4826412,387928,21798,14336,64267,0,0,268939112,232554,72796
1200f379b15b7440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.34,23.4,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403310,6944,8403104,0,256,32,1024,0,112232101,4824848,387648,21800,14336,60974,0,0,268899328,230273,69229
1200f379b2170620,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.58,24.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,446,8403309,6948,8403104,0,256,32,1024,0,113252196,4826389,386504,27122,14336,75594,0,0,268899328,257112,85787
1200f379b2d1a920,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.78,20.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8404387,6912,8403104,0,256,32,1024,0,112272070,4827713,387576,27122,14336,75949,0,0,268899328,268266,86316
1200f379b388a860,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.44,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403313,6978,8403104,0,256,32,1024,0,112268831,4827187,386760,27122,14336,85042,0,0,268899328,283088,95405
1200f379b442d240,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.22,21.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403313,6976,8403104,0,256,32,1024,0,112204591,4828230,387856,48920,14336,64213,0,0,268899328,229471,72803
1200f379b5045800,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.24,20.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458754,1795,4,0,0,0,448,8403306,6948,8403104,0,256,324,10296,0,112246575,4826488,387544,21799,14336,36415,0,0,268899328,151903,42383
1200f379b5b95dc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.21,23.64,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8408807,7008,8403104,0,256,89,2840,0,112301199,4826815,387192,21802,14336,69941,0,0,268899328,241799,79274
1200f379b6715500,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.63,22.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,468,8404801,6916,8403104,0,256,32,1024,0,112295610,4828658,386808,21797,14336,63366,0,0,268899328,231996,71923
1200f379b72c8ce0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.07,20.72,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403318,6978,8403104,0,256,32,1024,0,112169337,4827978,387592,27122,14336,63787,0,0,268899328,233694,72337
1200f379b7e52e40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.66,22.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,440,8403306,6950,8403104,0,256,32,1024,0,112231284,4828115,386656,27122,14336,59331,0,0,268899328,210372,67314
1200f379b89f0dc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8421.31,21.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403313,7012,8403104,0,256,32,1024,0,112166643,4827663,387584,21796,14336,75835,0,0,268899328,256324,86041
1200f379b95722e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.02,23.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403307,6976,8403104,0,256,828,26168,0,112299373,4828840,387192,21795,14336,70643,0,0,268899328,247370,80159
1200f379ba124160,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.41,20.76,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403296,7006,8403104,0,256,191,6028,0,112289872,4826383,387440,21798,14336,84783,0,0,268899328,287383,95120
1200f379bac88440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.7,20.72,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8403322,6984,8403104,0,256,32,1024,0,113151423,4825664,386912,21797,14336,64500,0,0,268899328,217855,74318
1200f379bb81c940,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.33,23.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,410,8403316,6978,8403104,0,256,197,6280,0,112174750,4842895,387408,27122,14336,110399,6338,2218,268943178,363868,123337
1200f379bc3b1400,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.56,23.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,460,8403326,7044,8403104,0,256,32,1024,0,112325073,4826071,387288,27122,14336,91783,0,0,268899328,312882,103030
1200f379bcfb70e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.1,23.92,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403321,6976,8403104,0,256,32,1024,0,112153819,4826645,387088,1246,14336,63810,0,0,268899328,233320,72458
1200f379bdb21320,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.56,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,528,8403307,6948,8403104,0,256,32,1024,0,112213574,4825884,386600,21792,14336,76850,0,1431,268899328,260437,87385
1200f379be6a11a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.06,22.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403324,6948,8403104,0,256,32,1024,0,112210764,4825354,386824,21798,14336,35004,0,0,268899328,148699,42134
1200f379bf2886c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.99,23.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,380,8403316,6944,8403104,0,256,32,1024,0,112313960,4827365,387752,21798,14336,76672,0,0,268924776,268298,87149
1200f379bfe21880,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.62,20.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,396,8403314,6944,8403104,0,256,32,1024,0,112309513,4826102,387000,0,14336,136752,0,0,268899328,372319,157154
1200f379c0a7c960,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.18,21.04,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403306,6974,8403104,0,256,181,5768,0,112143634,4826001,387336,27122,14336,104929,0,0,268899328,340974,117950
1200f379c16001e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.66,23.36,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,444,8405003,7036,8403104,0,256,32,1024,0,112185322,4827333,386832,27122,14336,130830,0,0,268899328,412991,145492
1200f379c2238da0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.1,24.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,462,8403329,6972,8403104,0,256,32,1024,0,112224188,4829144,387016,48922,14336,91426,0,0,269071433,311102,102622
1200f379c2dd7ba0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.13,21.6,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,472,8403312,6972,8403104,0,256,32,1024,0,112240000,4826902,387272,21801,14336,92678,0,0,269011777,311714,104155
1200f379c395c080,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.91,21.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,536,8403315,7008,8403104,0,256,32,1024,0,112362933,4828046,387660,21799,14336,64487,0,0,268899328,233669,73218
1200f379c45276c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.56,21.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,484,8403325,6976,8403104,0,256,32,1024,0,113172780,4828987,387380,21801,14336,36392,0,0,268899328,154830,42368
1200f379c50eaa00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.06,20.96,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,456,8404781,6978,8403104,0,256,165,5224,0,112268427,4827283,386816,0,14336,36393,0,0,268899328,155279,42391
1200f379c5c4f340,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.15,21.4,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403302,7008,8403104,0,256,32,1024,0,112163215,4825269,387144,0,14336,36356,0,0,268921576,124852,44521
1200f379c67e04c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.44,21.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,432,8403301,7008,8403104,0,256,32,1024,0,112269621,4826621,387016,0,14336,30200,0,0,268899328,138992,35866
1200f379c739b260,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.78,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,432,8403324,7008,8403104,0,256,32,1024,0,112255562,4840293,387312,0,14336,97806,6002,0,268984605,331323,110299
1200f379c7f69de0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.74,20.84,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,412,8403296,6948,8403104,0,256,32,1024,0,112289102,4826981,386824,48918,14336,73436,0,0,268899328,263652,84439
1200f379c8ace220,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.14,21.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403327,6944,8403104,0,256,32,1024,0,112174253,4826104,386960,21795,14336,120994,0,0,268899328,359090,137918
1200f379c96624c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.66,21,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403307,6956,8403104,0,256,32,1024,0,112235477,4827045,387144,21800,14336,97603,0,0,268899328,318216,110962
1200f379ca1e5d60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.49,23.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403303,6948,8403104,0,256,581,16958,0,112166225,4827526,387184,27122,14336,97935,0,0,268899328,327073,109965
1200f379cae35c00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.65,23.48,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,508,8404496,6988,8403104,0,256,32,1024,0,112264314,4825832,386912,27122,14336,91116,0,0,268899328,310729,102210
1200f379cb994760,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.14,21.44,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403312,6946,8403104,0,256,32,1024,0,112137886,4828288,387192,27122,14336,91486,0,0,268899328,311087,102633
1200f379cc541960,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.67,20.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403302,6998,8403104,0,256,32,1024,0,112302166,4826871,387336,27122,14336,36393,0,0,268899328,154824,42372
1200f379cd07a160,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.38,21.32,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,512,8403324,7008,8403104,0,256,32,1024,0,113219733,4828344,387512,21797,14336,36395,0,0,268899328,155514,42359
1200f379cdbb0000,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.64,20.8,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,476,8403316,6976,8403104,0,256,32,1024,0,112107168,4825691,386936,21798,14336,36384,0,2394,268899328,155094,42336
1200f379ce7269e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8416.7,22.08,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403314,7008,8403104,0,256,32,1024,0,112202971,4824651,386464,21797,14336,30156,0,0,268923656,124217,36960
1200f379cf2a69a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8420.16,20.68,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,428,8403316,6920,8403104,0,256,32,1024,0,112137790,4827208,386848,48914,14336,84529,0,0,268899328,289773,95088
1200f379cfe35320,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.02,31.24,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,480,8403316,6982,8403104,0,256,93,2968,0,112133023,4827414,387112,27122,14336,101387,536,0,268899328,336051,113537
1200f379d09d6240,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.38,24.16,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,416,8403324,6948,8403104,0,256,32,1024,0,112181333,4825473,386784,27122,14336,91726,0,0,268899328,311602,102952
1200f379d16c31c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.6,22.52,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403306,6988,8403104,0,256,32,1024,0,112140709,4825528,387808,27122,14336,91807,0,0,268986696,311106,103095
1200f379d225bd20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8418.02,21.28,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,448,8403300,7004,8403104,0,256,32,1024,0,112216311,4829498,387488,21795,14336,91470,0,0,268901408,311053,102671
1200f379d2e0e680,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8419.87,80.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,506,8403310,6912,8403104,0,256,32,1024,0,112234262,4826375,386936,21800,14336,92191,0,0,268899328,313397,103519
1200f379d39ae960,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,8417.66,23.56,0.667,56,1,1,256,1,1,4096,0,30,0,-1,,0,0,0,831488,0,0,0,0,28672,0,0,1856,64,458752,1792,4,0,0,0,474,8403309,6880,8403104,0,256,32,1024,0,112304497,4827288,387336,21797,14336,91439,0,0,268922888,310141,102664
