# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200fce6996df538
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
120108f5309e11c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045117,4627874,128,0,128,69306,22174,0,0,110739005,105924,26653
120108f531192c20,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627896,128,15595,128,65646,141,0,0,110739005,87560,180
120108f531944660,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4629054,128,0,128,50225,142,0,0,110739005,79081,182
120108f5320f60a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74056439,4627874,128,0,128,50630,5505,0,0,110739005,91252,6866
120108f5328a7b40,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.63,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063583,4627892,128,0,128,50620,10348,0,0,110739005,96947,12824
120108f533059540,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.36,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627894,128,8124,128,57324,24305,0,0,110785722,134926,28999
120108f53380af80,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044831,4627880,128,0,128,73773,22186,0,0,110739005,114931,25952
120108f533fbc9c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627896,128,0,128,81134,141,0,0,110739005,86587,180
120108f53476e400,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,5.88,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044925,4627874,128,0,128,61167,142,0,0,110739005,77173,182
120108f534f1fe60,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.7,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045183,4627882,128,0,128,49871,141,0,0,110739005,85747,180
