col	row	region_id	res_old	res_new	ppf	ppf2	ssq	cf	ie	dr	used_in_est	clonal
35	39	0	0.0016	0.0423	0.4062	0.4333	0.5597	0.0210	0.0069	0.0002	1	1
43	39	0	0.0039	0.0778	0.5938	0.6167	1.1917	0.0000	0.0091	0.0002	0	1
24	39	0	0.0402	0.0991	0.6250	0.7000	4.7158	0.0000	0.0000	0.0002	0	1
12	39	0	0.0029	0.0219	0.4375	0.5167	1.1624	0.0000	0.0058	0.0002	0	1
41	39	0	0.0394	0.2029	0.7188	0.9500	5.7068	0.0300	0.0300	0.0002	0	1
40	39	0	0.0328	0.1159	0.6562	0.9333	5.7338	0.0300	0.0300	0.0002	0	1
46	39	0	0.0033	0.0591	0.5312	0.4833	1.3164	0.0000	0.0085	0.0002	0	1
10	38	0	0.0257	0.1761	0.5312	0.6500	3.7268	0.0300	0.0022	0.0002	0	1
45	39	0	0.0027	0.0359	0.3750	0.3500	0.4351	0.0038	0.0130	0.0002	1	1
49	39	0	0.0201	0.0682	0.3125	0.5000	2.7688	0.0000	0.0227	0.0002	0	1
48	39	0	0.0027	0.0315	0.4062	0.3833	0.5841	0.0020	0.0052	0.0002	1	1
11	39	0	0.0011	0.0222	0.5000	0.4167	0.5618	0.0000	0.0058	0.0002	0	1
38	38	0	0.0068	0.0713	0.4688	0.6000	1.5298	0.0139	0.0110	0.0002	1	1
5	40	0	0.0282	0.0835	0.4688	0.5833	4.0262	0.0000	0.0106	0.0002	0	1
8	40	0	0.0200	0.1108	0.4688	0.5500	2.3848	0.0000	0.0263	0.0002	0	1
1	40	0	0.0028	0.0395	0.4375	0.4333	1.0439	0.0300	0.0089	0.0002	0	1
0	40	0	0.0140	0.0857	0.3438	0.4500	2.4434	0.0300	0.0186	0.0002	0	1
2	40	0	0.0015	0.0557	0.4375	0.5000	0.7915	0.0111	0.0067	0.0002	1	1
14	40	0	0.0010	0.0195	0.3750	0.4000	0.4911	0.0000	0.0118	0.0002	0	1
43	38	0	0.0024	0.0654	0.5000	0.5000	1.8682	0.0121	0.0091	0.0002	1	1
10	40	0	0.0017	0.0266	0.4688	0.5000	1.0279	0.0030	0.0033	0.0002	1	1
14	39	0	0.0023	0.0299	0.2812	0.4333	0.7692	0.0046	0.0065	0.0002	1	1
3	40	0	0.0021	0.0345	0.5938	0.5167	0.8808	0.0300	0.0054	0.0002	0	1
28	38	0	0.0155	0.0885	0.5312	0.7000	3.4183	0.0300	0.0189	0.0002	0	1
48	38	0	0.0039	0.0429	0.4062	0.4167	1.1817	0.0140	0.0102	0.0002	1	1
9	40	0	0.0011	0.0248	0.5000	0.5167	1.5367	0.0071	0.0103	0.0002	1	1
16	40	0	0.0016	0.0396	0.5000	0.5500	2.1300	0.0053	0.0101	0.0002	1	1
12	40	0	0.0035	0.0833	0.4375	0.5000	2.1925	0.0219	0.0082	0.0002	1	1
32	39	0	0.0014	0.0289	0.4375	0.4167	0.3536	0.0000	0.0027	0.0002	0	1
21	40	0	0.0038	0.0470	0.4375	0.4667	1.2835	0.0119	0.0073	0.0002	1	1
25	40	0	0.0205	0.0486	0.4375	0.5833	4.4289	0.0300	0.0000	0.0002	0	1
23	40	0	0.0099	0.0644	0.3125	0.5833	3.1064	0.0198	0.0239	0.0002	1	1
26	40	0	0.0214	0.0817	0.5000	0.6500	3.1333	0.0116	0.0217	0.0002	1	1
27	39	0	0.0054	0.0444	0.3125	0.5000	1.5724	0.0126	0.0014	0.0002	1	1
24	40	0	0.0040	0.0493	0.4062	0.5333	1.7795	0.0122	0.0073	0.0002	1	1
33	40	0	0.0270	0.1578	0.5312	0.6500	2.3061	0.0000	0.0019	0.0002	0	1
29	40	0	0.0025	0.0564	0.4688	0.6167	2.0446	0.0259	0.0085	0.0002	1	1
36	40	0	0.0042	0.0526	0.4062	0.4500	0.8571	0.0053	0.0082	0.0002	1	1
31	40	0	0.0127	0.1113	0.4375	0.5833	3.0595	0.0200	0.0137	0.0002	1	1
35	40	0	0.0038	0.0544	0.3750	0.4000	1.1427	0.0300	0.0098	0.0002	0	1
33	39	0	0.0042	0.0510	0.4375	0.4500	0.6678	0.0056	0.0028	0.0002	1	1
37	40	0	0.0016	0.0333	0.4062	0.4167	0.3801	0.0300	0.0112	0.0002	0	1
3	39	0	0.0225	0.1610	0.5000	0.6500	3.3227	0.0300	0.0144	0.0002	0	1
42	40	0	0.0113	0.0411	0.4688	0.5500	2.2251	0.0300	0.0101	0.0002	0	1
15	40	0	0.0042	0.0209	0.3125	0.3833	0.6201	0.0000	0.0055	0.0002	0	1
45	40	0	0.0015	0.0435	0.4688	0.5667	2.1592	0.0000	0.0092	0.0002	0	1
0	41	0	0.0058	0.0478	0.4375	0.4500	1.4368	0.0000	0.0122	0.0002	0	1
21	39	0	0.0024	0.0391	0.4375	0.4500	1.5236	0.0157	0.0144	0.0002	1	1
48	40	0	0.0033	0.0303	0.5000	0.5000	0.8768	0.0082	0.0046	0.0002	1	1
25	39	0	0.0023	0.0362	0.3750	0.4167	1.1393	0.0221	0.0148	0.0002	1	1
1	41	0	0.0118	0.0924	0.5312	0.5667	2.9326	0.0061	0.0117	0.0002	1	1
44	39	0	0.0075	0.0943	0.4688	0.4833	1.7056	0.0146	0.0088	0.0002	1	1
3	41	0	0.0198	0.1193	0.4375	0.5667	3.3531	0.0300	0.0300	0.0002	0	1
7	41	0	0.0023	0.0309	0.3750	0.4667	1.2280	0.0095	0.0095	0.0002	1	1
4	40	0	0.0029	0.0556	0.4688	0.5500	1.2757	0.0150	0.0093	0.0002	1	1
47	39	0	0.0010	0.0501	0.5000	0.5500	1.3494	0.0141	0.0125	0.0002	1	1
12	41	0	0.0041	0.0424	0.4688	0.4833	1.5676	0.0079	0.0067	0.0002	1	1
11	41	0	0.0292	0.1790	0.4688	0.7000	6.0910	0.0300	0.0300	0.0002	0	1
13	41	0	0.0761	0.3128	0.4062	0.7000	5.5693	0.0300	0.0300	0.0002	0	1
18	40	0	0.0181	0.0968	0.5625	0.6500	3.3825	0.0000	0.0214	0.0002	0	1
16	41	0	0.0266	0.1314	0.5312	0.6500	2.8454	0.0300	0.0123	0.0002	0	1
6	40	0	0.0140	0.0429	0.4062	0.4333	1.8475	0.0193	0.0077	0.0002	1	1
11	40	0	0.0141	0.1263	0.4375	0.6833	4.4168	0.0127	0.0092	0.0002	1	1
43	40	0	0.0060	0.0426	0.5625	0.5333	0.8250	0.0000	0.0053	0.0002	0	1
20	41	0	0.0023	0.0281	0.3750	0.4000	1.3365	0.0000	0.0074	0.0002	0	1
22	40	0	0.0049	0.0863	0.4062	0.5167	1.7440	0.0083	0.0223	0.0002	1	1
22	41	0	0.0163	0.1265	0.4688	0.7000	3.5991	0.0000	0.0114	0.0002	0	1
27	40	0	0.0025	0.0293	0.4688	0.5333	1.4884	0.0039	0.0117	0.0002	1	1
26	41	0	0.0019	0.0455	0.4375	0.4333	1.4716	0.0000	0.0087	0.0002	0	1
32	40	0	0.0022	0.0219	0.3750	0.4333	0.6438	0.0065	0.0086	0.0002	1	1
28	41	0	0.0036	0.0539	0.5312	0.5667	1.5946	0.0000	0.0059	0.0002	0	1
23	41	0	0.0107	0.0988	0.3438	0.6000	2.1451	0.0000	0.0224	0.0002	0	1
19	41	0	0.0010	0.0304	0.4375	0.4833	1.1759	0.0070	0.0102	0.0002	1	1
20	40	0	0.2006	0.3235	0.3750	0.7000	4.8624	0.0047	0.0300	0.0002	0	1
2	41	0	0.0033	0.0358	0.4688	0.4667	1.1200	0.0000	0.0086	0.0002	0	1
29	41	0	0.0082	0.0654	0.4375	0.5333	2.0130	0.0057	0.0082	0.0002	1	1
40	40	0	0.0029	0.0350	0.3750	0.4000	0.8120	0.0122	0.0108	0.0002	1	1
41	40	0	0.0076	0.0792	0.5312	0.5833	1.0883	0.0157	0.0069	0.0002	1	1
38	40	0	0.0014	0.0233	0.4375	0.5000	1.4587	0.0078	0.0088	0.0002	1	1
37	41	0	0.0021	0.0267	0.3438	0.3333	0.5736	0.0005	0.0092	0.0002	1	1
38	41	0	0.0038	0.0542	0.3438	0.4167	0.7770	0.0300	0.0109	0.0002	0	1
40	41	0	0.0022	0.0271	0.4062	0.4500	0.4903	0.0049	0.0063	0.0002	1	1
36	41	0	0.0049	0.0588	0.4062	0.5833	1.6751	0.0271	0.0102	0.0002	1	1
39	41	0	0.0011	0.0209	0.3438	0.4833	1.7468	0.0008	0.0050	0.0002	1	1
31	41	0	0.0185	0.1485	0.3750	0.7000	3.6262	0.0300	0.0256	0.0002	0	1
49	40	0	0.0048	0.0442	0.4688	0.4833	1.0902	0.0047	0.0107	0.0002	1	1
46	40	0	0.0044	0.0561	0.5000	0.5667	1.3206	0.0244	0.0099	0.0002	1	1
44	41	0	0.0020	0.0434	0.4688	0.5000	0.9092	0.0223	0.0101	0.0002	1	1
46	41	0	0.0025	0.0244	0.3438	0.3667	0.8791	0.0088	0.0110	0.0002	1	1
49	41	0	0.0456	0.1974	0.5625	0.7167	4.4522	0.0000	0.0108	0.0002	0	1
33	41	0	0.0317	0.1415	0.7188	0.9500	5.4420	0.0300	0.0173	0.0002	0	1
30	41	0	0.0008	0.0229	0.5000	0.4333	0.9555	0.0140	0.0045	0.0002	1	1
48	41	0	0.0026	0.0440	0.4375	0.5167	1.2747	0.0058	0.0164	0.0002	1	1
5	41	0	0.0078	0.0651	0.3750	0.4500	0.9538	0.0155	0.0047	0.0002	1	1
45	41	0	0.0012	0.0275	0.3438	0.4167	0.5475	0.0138	0.0076	0.0002	1	1
39	40	0	0.0052	0.0684	0.4062	0.5333	2.2665	0.0236	0.0116	0.0002	1	1
47	41	0	0.0188	0.1048	0.5625	0.6500	3.0081	0.0290	0.0000	0.0002	0	1
47	40	0	0.0055	0.0637	0.4688	0.5833	2.2783	0.0067	0.0150	0.0002	1	1
0	42	0	0.0026	0.0382	0.5000	0.5667	2.0583	0.0056	0.0080	0.0002	1	1
42	41	0	0.0176	0.1137	0.5312	0.6167	3.6994	0.0300	0.0150	0.0002	0	1
4	42	0	0.0021	0.0398	0.4062	0.4500	1.1412	0.0088	0.0114	0.0002	1	1
4	41	0	0.0048	0.0344	0.4688	0.6667	2.4629	0.0190	0.0112	0.0002	1	1
7	42	0	0.0062	0.0886	0.4375	0.5500	1.8245	0.0000	0.0089	0.0002	0	1
12	42	0	0.0080	0.0657	0.3438	0.3833	1.3570	0.0265	0.0108	0.0002	1	1
13	42	0	0.0073	0.0771	0.5312	0.6500	2.6528	0.0300	0.0110	0.0002	0	1
11	42	0	0.0012	0.0382	0.3438	0.4167	1.0848	0.0224	0.0152	0.0002	1	1
3	42	0	0.0063	0.0265	0.4375	0.5167	1.1531	0.0139	0.0076	0.0002	1	1
6	42	0	0.0019	0.0531	0.3750	0.5333	1.2781	0.0044	0.0149	0.0002	1	1
9	42	0	0.0009	0.0293	0.4062	0.4167	0.5394	0.0208	0.0027	0.0002	1	1
21	42	0	0.0028	0.0369	0.3438	0.4500	0.8474	0.0094	0.0218	0.0002	1	1
26	42	0	0.0015	0.0388	0.4062	0.4833	1.5327	0.0000	0.0122	0.0002	0	1
24	42	0	0.0030	0.0591	0.5000	0.5167	0.7599	0.0059	0.0100	0.0002	1	1
23	42	0	0.0272	0.1282	0.5000	0.7833	5.2774	0.0300	0.0072	0.0002	0	1
27	42	0	0.0024	0.0222	0.3438	0.3833	1.0961	0.0050	0.0082	0.0002	1	1
18	41	0	0.0031	0.0419	0.3438	0.3833	0.9824	0.0300	0.0058	0.0002	0	1
43	41	0	0.0022	0.0205	0.3750	0.4000	0.3161	0.0027	0.0071	0.0002	1	1
28	42	0	0.0079	0.0532	0.3750	0.4500	1.1208	0.0146	0.0109	0.0002	1	1
21	41	0	0.0033	0.0327	0.4688	0.5000	1.0825	0.0085	0.0032	0.0002	1	1
20	42	0	0.0015	0.0399	0.4688	0.4667	1.5196	0.0060	0.0068	0.0002	1	1
8	41	0	0.0120	0.1015	0.4062	0.4167	1.2597	0.0300	0.0150	0.0002	0	1
32	42	0	0.0520	0.2419	0.7812	0.9667	5.0175	0.0300	0.0129	0.0002	0	1
32	41	0	0.0028	0.0319	0.4062	0.4833	0.8093	0.0141	0.0000	0.0002	0	1
35	41	0	0.0047	0.0699	0.3125	0.4667	0.9198	0.0088	0.0091	0.0002	1	1
17	41	0	0.0047	0.0692	0.5938	0.5500	1.0333	0.0151	0.0055	0.0002	1	1
14	41	0	0.0013	0.0290	0.4062	0.4667	0.5133	0.0258	0.0065	0.0002	1	1
34	42	0	0.0006	0.0218	0.4375	0.5500	0.9032	0.0098	0.0062	0.0002	1	1
42	42	0	0.0023	0.0522	0.5312	0.6167	1.5426	0.0095	0.0038	0.0002	1	1
37	42	0	0.0004	0.0274	0.4062	0.4167	0.8598	0.0044	0.0075	0.0002	1	1
36	42	0	0.0013	0.0380	0.5938	0.5500	1.7984	0.0040	0.0080	0.0002	1	1
44	42	0	0.0006	0.0249	0.4688	0.5167	1.4704	0.0034	0.0102	0.0002	1	1
40	42	0	0.0013	0.0391	0.3750	0.5333	1.8475	0.0129	0.0079	0.0002	1	1
49	42	0	0.0019	0.0214	0.4375	0.4833	0.5118	0.0027	0.0068	0.0002	1	1
2	43	0	0.0020	0.0257	0.3125	0.4167	0.7545	0.0000	0.0056	0.0002	0	1
7	43	0	0.0304	0.1662	0.5625	0.6333	3.7756	0.0000	0.0102	0.0002	0	1
4	43	0	0.0076	0.0556	0.4688	0.5000	2.1592	0.0300	0.0136	0.0002	0	1
5	43	0	0.0008	0.0429	0.5312	0.5667	1.4687	0.0084	0.0084	0.0002	1	1
9	43	0	0.0039	0.0266	0.4375	0.5167	1.2970	0.0000	0.0065	0.0002	0	1
10	43	0	0.0936	0.1785	0.4688	0.7833	4.2490	0.0000	0.0300	0.0002	0	1
25	42	0	0.0083	0.0457	0.4062	0.5000	1.4369	0.0000	0.0080	0.0002	0	1
27	41	0	0.0041	0.0343	0.5312	0.5667	1.3983	0.0213	0.0095	0.0002	1	1
8	43	0	0.0113	0.0825	0.4688	0.5333	2.2446	0.0000	0.0000	0.0002	0	1
30	42	0	0.0035	0.0578	0.3750	0.4667	1.4776	0.0047	0.0056	0.0002	1	1
14	43	0	0.0349	0.1760	0.6875	0.9500	5.8002	0.0300	0.0300	0.0002	0	1
11	43	0	0.0115	0.1305	0.5000	0.6333	3.1201	0.0300	0.0077	0.0002	0	1
15	43	0	0.0491	0.2155	0.8438	0.9667	5.2137	0.0300	0.0135	0.0002	0	1
34	41	0	0.0030	0.0419	0.4688	0.5333	0.7915	0.0196	0.0073	0.0002	1	1
33	42	0	0.0023	0.0409	0.4062	0.5333	1.0973	0.0000	0.0052	0.0002	0	1
19	43	0	0.0015	0.0348	0.3125	0.3833	1.0597	0.0146	0.0200	0.0002	1	1
5	42	0	0.0041	0.0460	0.3125	0.4500	1.0454	0.0131	0.0136	0.0002	1	1
20	43	0	0.0033	0.0144	0.3750	0.3833	0.4082	0.0039	0.0017	0.0002	1	1
48	42	0	0.0026	0.0468	0.4688	0.4333	0.7655	0.0088	0.0081	0.0002	1	1
24	43	0	0.0080	0.0353	0.4062	0.4667	1.0784	0.0061	0.0092	0.0002	1	1
17	43	0	0.0010	0.0232	0.4375	0.4667	1.1649	0.0300	0.0045	0.0002	0	1
34	43	0	0.0028	0.0273	0.4062	0.4667	1.1206	0.0090	0.0082	0.0002	1	1
35	43	0	0.0027	0.0318	0.4688	0.4667	1.0585	0.0000	0.0084	0.0002	0	1
21	43	0	0.0027	0.0299	0.4375	0.5333	1.6027	0.0186	0.0095	0.0002	1	1
22	43	0	0.0387	0.2391	0.5625	0.9333	6.4208	0.0300	0.0300	0.0002	0	1
1	42	0	0.0046	0.0489	0.4375	0.5333	1.7263	0.0143	0.0102	0.0002	1	1
42	43	0	0.0037	0.0368	0.4375	0.5667	1.1404	0.0000	0.0066	0.0002	0	1
18	42	0	0.0021	0.0405	0.4688	0.4667	1.2564	0.0145	0.0100	0.0002	1	1
31	43	0	0.0013	0.0184	0.3750	0.4500	1.1479	0.0232	0.0028	0.0002	1	1
17	42	0	0.0023	0.0407	0.5625	0.4833	1.8236	0.0105	0.0116	0.0002	1	1
41	43	0	0.0282	0.1620	0.7500	0.9333	4.9332	0.0000	0.0300	0.0002	0	1
22	42	0	0.0041	0.0591	0.4375	0.5500	1.2768	0.0098	0.0091	0.0002	1	1
30	43	0	0.0279	0.1299	0.6250	0.8833	6.2970	0.0000	0.0300	0.0002	0	1
39	42	0	0.0016	0.0239	0.3438	0.4333	0.3963	0.0101	0.0089	0.0002	1	1
48	43	0	0.0043	0.0620	0.4375	0.4333	0.6945	0.0300	0.0037	0.0002	0	1
25	43	0	0.0014	0.0357	0.4688	0.5667	2.6353	0.0129	0.0066	0.0002	1	1
1	44	0	0.0019	0.0349	0.3750	0.4833	1.7488	0.0045	0.0079	0.0002	1	1
0	44	0	0.0028	0.0449	0.5312	0.6333	2.3870	0.0193	0.0088	0.0002	1	1
3	44	0	0.0021	0.0607	0.4688	0.5167	0.9926	0.0037	0.0072	0.0002	1	1
49	43	0	0.0321	0.1322	0.7812	0.9500	5.1473	0.0300	0.0300	0.0002	0	1
46	43	0	0.0048	0.0669	0.4688	0.5500	2.0282	0.0300	0.0060	0.0002	0	1
41	42	0	0.0053	0.0535	0.5000	0.4833	1.2278	0.0178	0.0062	0.0002	1	1
9	44	0	0.0030	0.0388	0.3750	0.4500	1.2426	0.0000	0.0124	0.0002	0	1
6	44	0	0.0247	0.2003	0.6562	0.8167	4.0128	0.0300	0.0151	0.0002	0	1
19	44	0	0.0120	0.0392	0.4688	0.5333	2.2022	0.0000	0.0048	0.0002	0	1
8	44	0	0.0049	0.0519	0.4375	0.5000	0.9925	0.0176	0.0049	0.0002	1	1
7	44	0	0.0021	0.0659	0.5312	0.6833	3.2010	0.0000	0.0129	0.0002	0	1
26	43	0	0.0248	0.1908	0.5000	0.6667	4.0006	0.0000	0.0156	0.0002	0	1
17	44	0	0.0020	0.0392	0.4062	0.4167	0.4277	0.0099	0.0109	0.0002	1	1
45	43	0	0.0449	0.1856	0.6250	0.7667	6.0236	0.0300	0.0292	0.0002	0	1
28	43	0	0.0401	0.1873	0.6562	0.7667	4.5972	0.0300	0.0050	0.0002	0	1
43	42	0	0.0070	0.0431	0.5312	0.4667	1.1722	0.0072	0.0074	0.0002	1	1
27	44	0	0.0031	0.0343	0.3125	0.4000	0.5595	0.0072	0.0098	0.0002	1	1
31	44	0	0.0018	0.0403	0.4688	0.5667	1.4247	0.0000	0.0104	0.0002	0	1
1	43	0	0.0020	0.0495	0.4688	0.4333	1.1267	0.0229	0.0092	0.0002	1	1
18	43	0	0.0070	0.0831	0.5312	0.5000	1.9424	0.0046	0.0103	0.0002	1	1
37	44	0	0.0014	0.0387	0.4062	0.3333	0.5689	0.0063	0.0139	0.0002	1	1
43	44	0	0.0021	0.0379	0.4375	0.4167	0.7012	0.0000	0.0102	0.0002	0	1
40	43	0	0.0060	0.0463	0.4688	0.5000	1.1311	0.0000	0.0074	0.0002	0	1
41	44	0	0.0014	0.0165	0.4062	0.4167	0.9902	0.0076	0.0063	0.0002	1	1
35	44	0	0.0411	0.2414	0.4375	0.7833	5.5516	0.0300	0.0300	0.0002	0	1
5	44	0	0.0044	0.0479	0.3750	0.3833	0.8686	0.0000	0.0128	0.0002	0	1
45	44	0	0.0327	0.2297	0.4375	0.6833	4.6719	0.0300	0.0118	0.0002	0	1
46	44	0	0.0013	0.0317	0.4688	0.4333	0.6887	0.0000	0.0091	0.0002	0	1
44	44	0	0.0270	0.1246	0.6562	0.9833	4.6038	0.0300	0.0300	0.0002	0	1
46	42	0	0.0481	0.1108	0.6250	0.6500	5.0944	0.0300	0.0085	0.0002	0	1
47	44	0	0.0035	0.0311	0.3750	0.5167	1.1195	0.0300	0.0013	0.0002	0	1
38	43	0	0.0075	0.0664	0.3750	0.4667	1.5634	0.0101	0.0132	0.0002	1	1
16	43	0	0.0073	0.0729	0.5000	0.5500	1.3584	0.0260	0.0062	0.0002	1	1
5	45	0	0.0014	0.0255	0.4062	0.3833	0.9206	0.0043	0.0064	0.0002	1	1
33	43	0	0.0028	0.0447	0.4375	0.5000	1.0911	0.0213	0.0092	0.0002	1	1
6	45	0	0.0090	0.0922	0.4062	0.4833	2.0218	0.0000	0.0088	0.0002	0	1
3	43	0	0.0361	0.1750	0.5938	0.6500	4.2908	0.0300	0.0165	0.0002	0	1
7	45	0	0.0009	0.0150	0.3750	0.3667	0.5777	0.0017	0.0096	0.0002	1	1
22	44	0	0.0022	0.0340	0.3438	0.4667	1.3197	0.0126	0.0117	0.0002	1	1
36	43	0	0.0018	0.0326	0.4062	0.4500	0.7702	0.0300	0.0075	0.0002	0	1
10	45	0	0.0296	0.2211	0.4688	0.6667	3.5359	0.0300	0.0143	0.0002	0	1
8	45	0	0.0013	0.0318	0.4062	0.4833	1.7098	0.0090	0.0119	0.0002	1	1
13	45	0	0.0012	0.0227	0.4375	0.5167	0.9078	0.0000	0.0077	0.0002	0	1
12	45	0	0.0037	0.0330	0.4688	0.4167	0.7302	0.0000	0.0071	0.0002	0	1
38	44	0	0.0028	0.0395	0.3125	0.4167	1.0070	0.0300	0.0277	0.0002	0	1
22	45	0	0.0020	0.0440	0.4688	0.4333	0.2913	0.0000	0.0189	0.0002	0	1
4	44	0	0.0035	0.0565	0.3438	0.3833	0.5727	0.0053	0.0180	0.0002	1	1
25	45	0	0.0025	0.0433	0.3750	0.4500	0.8589	0.0011	0.0096	0.0002	1	1
14	45	0	0.0013	0.0185	0.4688	0.5000	0.8831	0.0300	0.0134	0.0002	0	1
37	43	0	0.0023	0.0412	0.5000	0.5500	1.3907	0.0300	0.0095	0.0002	0	1
26	45	0	0.0016	0.0324	0.4375	0.5333	1.2851	0.0099	0.0068	0.0002	1	1
21	45	0	0.0013	0.0214	0.4062	0.3667	0.3680	0.0224	0.0003	0.0002	1	1
28	45	0	0.0018	0.0392	0.4062	0.4333	0.8647	0.0300	0.0083	0.0002	0	1
30	45	0	0.0024	0.0423	0.4688	0.4833	0.7041	0.0256	0.0099	0.0002	1	1
9	45	0	0.0025	0.0503	0.3438	0.5000	1.7122	0.0280	0.0164	0.0002	1	1
29	45	0	0.0015	0.0370	0.4688	0.5167	1.4517	0.0300	0.0155	0.0002	0	1
32	45	0	0.0013	0.0290	0.3750	0.4667	0.9159	0.0128	0.0058	0.0002	1	1
42	44	0	0.0438	0.2028	0.8125	0.9500	5.4843	0.0300	0.0208	0.0002	0	1
20	45	0	0.0058	0.0674	0.5312	0.5667	1.5432	0.0140	0.0110	0.0002	1	1
41	45	0	0.0030	0.0314	0.3438	0.4167	0.6468	0.0300	0.0113	0.0002	0	1
39	45	0	0.0014	0.0277	0.4375	0.4333	0.4149	0.0000	0.0056	0.0002	0	1
29	44	0	0.0030	0.0492	0.3750	0.4500	0.6593	0.0083	0.0086	0.0002	1	1
42	45	0	0.0035	0.0955	0.5312	0.6167	2.1420	0.0009	0.0085	0.0002	1	1
44	45	0	0.0020	0.0310	0.4688	0.4833	0.6806	0.0068	0.0050	0.0002	1	1
33	45	0	0.0343	0.1903	0.6875	0.9500	6.0995	0.0300	0.0300	0.0002	0	1
37	45	0	0.0015	0.0294	0.5000	0.5167	1.2272	0.0232	0.0049	0.0002	1	1
0	46	0	0.0127	0.0872	0.4375	0.5167	1.4546	0.0020	0.0136	0.0002	1	1
3	46	0	0.0039	0.0579	0.4375	0.5167	1.3915	0.0000	0.0108	0.0002	0	1
10	44	0	0.0067	0.0823	0.3750	0.5167	0.8405	0.0240	0.0092	0.0002	1	1
5	46	0	0.0114	0.0499	0.4375	0.4667	1.5244	0.0000	0.0054	0.0002	0	1
33	44	0	0.0013	0.0253	0.4062	0.4667	0.7592	0.0135	0.0041	0.0002	1	1
46	45	0	0.0251	0.1787	0.6875	0.9500	5.3087	0.0300	0.0300	0.0002	0	1
4	46	0	0.0007	0.0286	0.4375	0.4667	0.6603	0.0069	0.0055	0.0002	1	1
48	45	0	0.0010	0.0382	0.4688	0.5333	1.0727	0.0229	0.0050	0.0002	1	1
9	46	0	0.0039	0.0383	0.3438	0.4500	1.9908	0.0127	0.0300	0.0002	0	1
6	46	0	0.0055	0.0839	0.4062	0.4500	1.2931	0.0185	0.0133	0.0002	1	1
14	46	0	0.0014	0.0201	0.3438	0.4000	0.9817	0.0000	0.0061	0.0002	0	1
12	46	0	0.0321	0.2240	0.5000	0.7333	3.5975	0.0208	0.0117	0.0002	1	1
1	45	0	0.0015	0.0281	0.3438	0.3833	1.3226	0.0105	0.0063	0.0002	1	1
15	46	0	0.0073	0.0781	0.3750	0.4833	1.8083	0.0148	0.0117	0.0002	1	1
17	46	0	0.0037	0.0256	0.3750	0.5167	1.4424	0.0124	0.0094	0.0002	1	1
11	46	0	0.0012	0.0246	0.3125	0.4167	0.5417	0.0094	0.0227	0.0002	1	1
18	46	0	0.0509	0.1237	0.5625	0.7167	4.8767	0.0000	0.0300	0.0002	0	1
7	46	0	0.0061	0.0858	0.5312	0.6167	3.3913	0.0251	0.0128	0.0002	1	1
1	46	0	0.0285	0.1478	0.4688	0.7500	3.9787	0.0206	0.0300	0.0002	0	1
24	45	0	0.0164	0.0643	0.5938	0.7667	3.2055	0.0300	0.0109	0.0002	0	1
49	45	0	0.0131	0.0961	0.5625	0.6000	3.2772	0.0300	0.0164	0.0002	0	1
26	44	0	0.0045	0.0747	0.4688	0.6000	1.2572	0.0300	0.0082	0.0002	0	1
30	46	0	0.0013	0.0246	0.4375	0.4833	0.9486	0.0000	0.0104	0.0002	0	1
29	46	0	0.0043	0.0287	0.4688	0.5167	0.7475	0.0012	0.0103	0.0002	1	1
22	46	0	0.0018	0.0388	0.4375	0.5000	0.9960	0.0154	0.0089	0.0002	1	1
36	45	0	0.0235	0.0905	0.3438	0.4667	1.7836	0.0000	0.0037	0.0002	0	1
25	46	0	0.0005	0.0299	0.5312	0.5000	1.3667	0.0057	0.0062	0.0002	1	1
20	46	0	0.0047	0.0815	0.4688	0.4667	1.1111	0.0134	0.0081	0.0002	1	1
11	45	0	0.0026	0.0376	0.3438	0.4167	1.0883	0.0093	0.0074	0.0002	1	1
2	45	0	0.0016	0.0440	0.4062	0.4833	0.9762	0.0207	0.0054	0.0002	1	1
13	46	0	0.0429	0.1974	0.7188	0.9833	5.0058	0.0300	0.0209	0.0002	0	1
37	46	0	0.0011	0.0143	0.3750	0.4500	0.3830	0.0051	0.0079	0.0002	1	1
35	46	0	0.0301	0.1065	0.5000	0.7167	6.5878	0.0300	0.0184	0.0002	0	1
40	46	0	0.0272	0.1289	0.4688	0.5833	3.0373	0.0300	0.0000	0.0002	0	1
38	46	0	0.0318	0.1981	0.3438	0.6167	4.9736	0.0300	0.0300	0.0002	0	1
14	44	0	0.0338	0.1800	0.7188	0.9167	4.5562	0.0300	0.0212	0.0002	0	1
42	46	0	0.0103	0.0612	0.4375	0.5167	2.3580	0.0288	0.0120	0.0002	1	1
44	46	0	0.0307	0.2087	0.6562	0.8333	5.0417	0.0300	0.0126	0.0002	0	1
31	46	0	0.0371	0.1494	0.5312	0.6833	5.1800	0.0000	0.0180	0.0002	0	1
34	44	0	0.0438	0.2376	0.6562	0.6500	4.6408	0.0166	0.0122	0.0002	1	1
47	46	0	0.0043	0.0598	0.4688	0.5333	1.2205	0.0156	0.0000	0.0002	0	1
46	46	0	0.0359	0.2576	0.5938	0.8667	4.8780	0.0300	0.0000	0.0002	0	1
0	47	0	0.0042	0.0525	0.4375	0.4333	0.9076	0.0185	0.0115	0.0002	1	1
45	45	0	0.0039	0.0366	0.4688	0.5000	1.4462	0.0000	0.0044	0.0002	0	1
43	46	0	0.0285	0.1011	0.5625	0.6500	3.5257	0.0000	0.0184	0.0002	0	1
